Date,Open,High,Low,Close,Adj Close,Volume
2005-06-28,96.320000,96.370003,95.910004,95.989998,57.351772,982400
2005-06-29,96.470001,96.480003,95.599998,95.839996,57.262154,1682400
2005-06-30,95.860001,96.720001,95.809998,96.699997,57.775986,2159400
2005-07-01,96.040001,96.260002,94.989998,95.199997,57.075748,2222700
2005-07-05,94.349998,94.739998,94.269997,94.300003,56.536167,1076100
2005-07-06,94.629997,94.830002,94.430000,94.820000,56.847897,854100
2005-07-07,95.430000,95.550003,94.959999,95.019997,56.967800,1678000
2005-07-08,95.250000,95.250000,94.320000,94.629997,56.734009,1259300
2005-07-11,94.110001,94.650002,93.949997,94.629997,56.734009,982000
2005-07-12,94.349998,94.529999,94.059998,94.099998,56.416252,743700
2005-07-13,94.050003,94.099998,93.860001,93.959999,56.332291,886600
2005-07-14,94.099998,94.139999,93.599998,93.720001,56.188446,874300
2005-07-15,93.500000,94.029999,93.500000,93.970001,56.338314,1064700
2005-07-18,93.849998,93.970001,93.099998,93.269997,55.918621,1204500
2005-07-19,93.230003,93.720001,93.120003,93.599998,56.116520,1226900
2005-07-20,93.510002,94.239998,93.180000,94.110001,56.422215,1884500
2005-07-21,93.480003,93.540001,92.680000,92.830002,55.654865,3824200
2005-07-22,93.099998,93.620003,93.029999,93.550003,56.086502,1614900
2005-07-25,93.400002,93.709999,93.139999,93.209999,55.882645,305100
2005-07-26,93.269997,93.410004,93.169998,93.360001,55.972595,340500
2005-07-27,93.070000,93.269997,93.010002,93.209999,55.882645,593300
2005-07-28,93.379997,94.169998,93.379997,94.040001,56.380268,578900
2005-07-29,93.800003,93.800003,92.849998,93.110001,55.822685,1699500
2005-08-01,92.500000,92.599998,92.019997,92.419998,55.615097,1760300
2005-08-02,92.269997,92.459999,91.959999,92.120003,55.434578,1071400
2005-08-03,92.250000,92.660004,92.250000,92.570000,55.705357,591100
2005-08-04,92.589996,92.790001,92.199997,92.379997,55.591049,1046800
2005-08-05,91.699997,91.870003,91.550003,91.660004,55.157749,1041600
2005-08-08,91.680000,91.849998,91.440002,91.489998,55.055458,836600
2005-08-09,91.699997,91.849998,91.279999,91.830002,55.260052,1474800
2005-08-10,92.010002,92.099998,91.540001,91.730003,55.199894,909300
2005-08-11,92.029999,92.449997,91.699997,92.370003,55.585011,881600
2005-08-12,92.620003,93.440002,92.570000,93.309998,56.150642,1765100
2005-08-15,93.260002,93.300003,93.050003,93.070000,56.006229,954300
2005-08-16,93.680000,93.900002,93.500000,93.720001,56.397419,1311000
2005-08-17,93.510002,93.730003,92.980003,93.099998,56.024342,1278200
2005-08-18,93.449997,93.809998,93.269997,93.790001,56.439522,833900
2005-08-19,93.360001,93.839996,93.339996,93.779999,56.433517,439200
2005-08-22,93.540001,93.800003,93.199997,93.680000,56.373337,599300
2005-08-23,93.730003,94.230003,93.650002,94.110001,56.632092,491800
2005-08-24,94.269997,94.330002,93.849998,94.199997,56.686218,998200
2005-08-25,94.279999,94.610001,94.059998,94.500000,56.866764,812400
2005-08-26,94.650002,94.879997,94.199997,94.470001,56.848728,874600
2005-08-29,94.830002,94.879997,94.500000,94.589996,56.920929,550100
2005-08-30,94.830002,95.349998,94.720001,95.190002,57.281975,1392700
2005-08-31,95.309998,96.000000,95.300003,95.989998,57.763374,1310800
2005-09-01,95.309998,95.739998,94.930000,95.080002,57.415573,1899000
2005-09-02,94.879997,95.290001,94.800003,95.160004,57.463890,621400
2005-09-06,95.010002,95.169998,94.480003,94.489998,57.059284,965300
2005-09-07,94.180000,94.180000,93.360001,93.599998,56.521854,1090200
2005-09-08,93.889999,93.980003,93.599998,93.699997,56.582241,373100
2005-09-09,93.959999,94.320000,93.879997,94.000000,56.763428,426300
2005-09-12,93.660004,93.709999,93.190002,93.349998,56.370888,917300
2005-09-13,93.760002,94.120003,93.639999,93.839996,56.666798,450400
2005-09-14,93.820000,93.879997,93.379997,93.480003,56.449371,346400
2005-09-15,93.349998,93.349998,92.400002,92.709999,55.984409,2225800
2005-09-16,92.300003,92.480003,91.879997,92.099998,55.616028,2145500
2005-09-19,92.180000,92.440002,92.099998,92.300003,55.736870,886100
2005-09-20,92.290001,92.800003,91.879997,92.540001,55.881737,1848800
2005-09-21,93.279999,93.410004,93.129997,93.400002,56.401081,993000
2005-09-22,93.370003,93.449997,93.129997,93.309998,56.346699,761700
2005-09-23,93.050003,93.099998,92.610001,92.610001,55.924019,656800
2005-09-26,92.110001,92.379997,92.099998,92.190002,55.670403,680900
2005-09-27,92.269997,92.559998,91.940002,92.320000,55.748936,827800
2005-09-28,92.389999,93.019997,92.260002,92.940002,56.123283,712800
2005-09-29,92.599998,92.610001,92.360001,92.519997,55.869682,657100
2005-09-30,92.580002,92.690002,92.000000,92.199997,55.676426,1391800
2005-10-03,91.790001,92.199997,91.099998,91.120003,55.241165,1370900
2005-10-04,91.370003,91.540001,91.209999,91.419998,55.423031,783200
2005-10-05,91.680000,91.980003,91.570000,91.820000,55.665539,1215800
2005-10-06,91.699997,91.739998,91.440002,91.470001,55.453320,340000
2005-10-07,91.089996,91.949997,90.959999,91.839996,55.677670,1337800
2005-10-10,91.849998,91.970001,91.620003,91.779999,55.641235,159700
2005-10-11,91.839996,91.919998,91.449997,91.589996,55.526131,679100
2005-10-12,91.440002,91.440002,90.650002,90.699997,54.986523,1105700
2005-10-13,90.250000,90.500000,90.080002,90.370003,54.786453,1376600
2005-10-14,90.599998,90.699997,89.820000,90.230003,54.701645,1042600
2005-10-17,90.419998,90.610001,90.120003,90.209999,54.689468,1058200
2005-10-18,90.459999,90.480003,90.230003,90.309998,54.750065,878200
2005-10-19,90.660004,90.870003,90.349998,90.349998,54.774345,904800
2005-10-20,90.279999,90.599998,90.129997,90.589996,54.919846,810300
2005-10-21,90.830002,91.470001,90.750000,91.430000,55.429096,1252800
2005-10-24,91.320000,91.410004,90.489998,90.720001,54.998642,939100
2005-10-25,90.820000,91.050003,89.930000,89.940002,54.525780,632900
2005-10-26,89.449997,89.699997,89.160004,89.279999,54.125648,2895800
2005-10-27,89.599998,89.790001,89.300003,89.599998,54.319641,1197400
2005-10-28,89.720001,89.879997,89.120003,89.610001,54.325768,750400
2005-10-31,89.769997,90.040001,89.580002,89.779999,54.428772,547700
2005-11-01,89.430000,89.650002,89.089996,89.279999,54.366055,647100
2005-11-02,89.080002,89.389999,88.830002,88.860001,54.110325,781100
2005-11-03,88.889999,88.970001,88.239998,88.260002,53.744976,962900
2005-11-04,88.419998,88.639999,87.860001,88.120003,53.659695,1888700
2005-11-07,88.500000,88.570000,88.349998,88.419998,53.842358,1121600
2005-11-08,88.889999,89.320000,88.889999,89.279999,54.366055,1396800
2005-11-09,88.779999,88.930000,88.360001,88.360001,53.805859,1140300
2005-11-10,88.720001,89.480003,88.629997,89.440002,54.463505,1695200
2005-11-11,89.599998,89.699997,89.440002,89.489998,54.493958,193700
2005-11-14,89.379997,89.449997,88.620003,88.820000,54.085945,1230100
2005-11-15,88.750000,89.650002,88.750000,89.400002,54.439163,839800
2005-11-16,89.800003,90.440002,89.750000,90.339996,55.011505,1822300
2005-11-17,90.169998,90.900002,90.050003,90.559998,55.145512,1003100
2005-11-18,90.370003,90.449997,90.059998,90.139999,54.889740,734200
2005-11-21,90.339996,90.660004,90.330002,90.410004,55.054188,503300
2005-11-22,90.370003,90.669998,90.349998,90.529999,55.127274,1026900
2005-11-23,90.589996,90.690002,89.860001,90.180000,54.914108,768300
2005-11-25,90.410004,90.540001,90.339996,90.510002,55.115078,421500
2005-11-28,90.519997,91.139999,90.519997,90.959999,55.389069,883400
2005-11-29,91.080002,91.110001,90.029999,90.099998,54.865448,889200
2005-11-30,90.300003,90.300003,89.820000,90.000000,54.804508,1642800
2005-12-01,90.000000,90.010002,89.180000,89.470001,54.718868,1214800
2005-12-02,89.269997,89.550003,89.150002,89.500000,54.737225,746200
2005-12-05,89.349998,89.349998,88.849998,89.099998,54.492603,431100
2005-12-06,89.410004,90.120003,89.320000,90.010002,55.049141,968800
2005-12-07,89.800003,89.910004,89.519997,89.669998,54.841179,386600
2005-12-08,89.980003,90.360001,89.800003,90.250000,55.195904,976200
2005-12-09,89.980003,90.010002,89.470001,89.540001,54.761726,817400
2005-12-12,89.750000,89.750000,89.139999,89.370003,54.657726,440500
2005-12-13,89.720001,89.820000,89.379997,89.699997,54.859543,598700
2005-12-14,90.199997,90.820000,90.139999,90.620003,55.422230,635000
2005-12-15,90.440002,90.440002,89.989998,90.400002,55.287659,724300
2005-12-16,90.830002,90.930000,90.559998,90.699997,55.471104,684500
2005-12-19,90.599998,91.099998,90.559998,90.790001,55.526199,469800
2005-12-20,90.580002,90.800003,90.400002,90.680000,55.458935,236000
2005-12-21,90.529999,90.580002,90.290001,90.519997,55.361092,193100
2005-12-22,90.919998,91.309998,90.910004,91.239998,55.801403,692700
2005-12-23,91.190002,92.040001,91.099998,91.800003,56.143890,2295800
2005-12-27,91.970001,92.589996,91.800003,92.550003,56.602570,519500
2005-12-28,92.029999,92.250000,91.750000,91.910004,56.444736,1295700
2005-12-29,92.029999,92.129997,91.690002,92.110001,56.567589,740600
2005-12-30,92.540001,92.589996,91.699997,91.900002,56.438587,1099500
2006-01-03,91.589996,92.250000,91.480003,91.779999,56.364933,1392700
2006-01-04,91.540001,92.070000,91.419998,92.000000,56.500031,387600
2006-01-05,91.879997,92.139999,91.699997,91.889999,56.432430,453400
2006-01-06,91.769997,91.900002,91.489998,91.720001,56.328075,1193700
2006-01-09,91.699997,91.779999,91.540001,91.779999,56.364933,413600
2006-01-10,91.629997,91.680000,91.029999,91.040001,55.910431,698900
2006-01-11,91.250000,91.290001,90.750000,90.889999,55.818329,394600
2006-01-12,91.129997,91.519997,91.000000,91.500000,56.192951,626600
2006-01-13,91.589996,92.300003,91.580002,92.029999,56.518402,491000
2006-01-17,92.000000,92.500000,91.930000,92.440002,56.770241,454300
2006-01-18,92.760002,92.769997,92.120003,92.410004,56.751789,622100
2006-01-19,92.070000,92.440002,91.959999,92.139999,56.585979,490600
2006-01-20,92.320000,92.480003,92.050003,92.379997,56.733398,842600
2006-01-23,91.800003,92.500000,91.730003,92.349998,56.714966,720400
2006-01-24,92.000000,92.190002,91.760002,91.900002,56.438587,300500
2006-01-25,91.510002,91.570000,90.790001,90.900002,55.824467,1204500
2006-01-26,90.550003,90.599998,90.050003,90.510002,55.584991,764100
2006-01-27,90.800003,90.800003,90.160004,90.510002,55.584991,1091400
2006-01-30,90.300003,90.500000,90.239998,90.419998,55.529690,308500
2006-01-31,90.349998,90.730003,90.199997,90.669998,55.683189,676100
2006-02-01,90.150002,90.459999,89.849998,90.040001,55.492764,622300
2006-02-02,90.040001,90.410004,89.860001,90.209999,55.597565,658500
2006-02-03,90.000000,91.000000,89.820000,90.849998,55.991982,1524600
2006-02-06,90.980003,91.209999,90.889999,91.029999,56.102936,755100
2006-02-07,91.120003,91.120003,90.500000,90.599998,55.837906,280500
2006-02-08,90.879997,90.879997,90.290001,90.389999,55.708454,261700
2006-02-09,90.139999,90.900002,90.059998,90.800003,55.961166,1119200
2006-02-10,91.199997,91.379997,90.239998,90.300003,55.653023,938000
2006-02-13,90.239998,90.360001,90.160004,90.309998,55.659184,218700
2006-02-14,89.900002,90.199997,89.720001,89.989998,55.461952,836100
2006-02-15,90.139999,90.470001,89.879997,90.209999,55.597565,720300
2006-02-16,90.199997,90.300003,90.000000,90.230003,55.609894,427800
2006-02-17,90.800003,91.070000,90.800003,90.949997,56.053631,731400
2006-02-21,90.900002,91.000000,90.779999,90.800003,55.961166,433300
2006-02-22,91.120003,91.449997,91.089996,91.419998,56.343315,559000
2006-02-23,91.309998,91.309998,90.930000,91.190002,56.201542,288300
2006-02-24,91.440002,91.440002,90.949997,91.050003,56.115261,485700
2006-02-27,91.349998,91.349998,90.730003,90.900002,56.022820,446200
2006-02-28,91.000000,91.440002,90.919998,91.349998,56.300159,744200
2006-03-01,90.769997,90.870003,90.379997,90.480003,55.959980,713600
2006-03-02,90.059998,90.099998,89.400002,89.849998,55.570354,1640000
2006-03-03,89.480003,89.550003,89.230003,89.330002,55.248707,1253300
2006-03-06,88.980003,88.989998,88.500000,88.550003,54.766300,872700
2006-03-07,88.400002,88.750000,88.309998,88.610001,54.803421,1692900
2006-03-08,88.570000,88.879997,88.449997,88.580002,54.784916,1184700
2006-03-09,88.559998,88.669998,88.269997,88.610001,54.803421,282100
2006-03-10,88.320000,88.470001,88.010002,88.279999,54.599327,1086900
2006-03-13,88.139999,88.269997,88.010002,88.209999,54.556000,1740100
2006-03-14,88.449997,88.989998,88.449997,88.800003,54.920933,904400
2006-03-15,88.440002,88.540001,88.150002,88.320000,54.624043,971000
2006-03-16,88.510002,89.330002,88.430000,89.120003,55.118820,1048000
2006-03-17,88.849998,89.000000,88.750000,88.849998,54.951874,703500
2006-03-20,89.230003,89.239998,88.980003,88.989998,55.038464,576000
2006-03-21,89.150002,89.150002,88.360001,88.529999,54.753944,817200
2006-03-22,88.750000,88.980003,88.629997,88.720001,54.871475,205500
2006-03-23,88.820000,88.870003,88.339996,88.440002,54.698280,613400
2006-03-24,88.529999,89.290001,88.500000,89.089996,55.100338,954800
2006-03-27,89.050003,89.050003,88.599998,88.760002,54.896210,467100
2006-03-28,88.400002,88.430000,87.839996,87.930000,54.382847,1094900
2006-03-29,87.830002,88.019997,87.370003,87.510002,54.123104,1071700
2006-03-30,87.139999,87.290001,86.589996,86.900002,53.745823,1152000
2006-03-31,86.980003,87.139999,86.800003,86.870003,53.727268,1167700
2006-04-03,86.180000,86.690002,86.080002,86.570000,53.744644,1549700
2006-04-04,86.699997,86.900002,86.360001,86.480003,53.688805,749100
2006-04-05,86.699997,86.779999,86.500000,86.599998,53.763290,638600
2006-04-06,86.290001,86.290001,85.760002,85.940002,53.353558,2022100
2006-04-07,85.430000,85.629997,84.900002,85.099998,52.832081,1956500
2006-04-10,85.150002,85.300003,84.959999,85.260002,52.931385,1527100
2006-04-11,85.580002,85.699997,85.330002,85.559998,53.117626,1237300
2006-04-12,85.599998,85.730003,85.000000,85.040001,52.794785,1902000
2006-04-13,84.500000,84.639999,84.269997,84.440002,52.422318,3219400
2006-04-17,84.540001,84.970001,84.349998,84.750000,52.614803,1465400
2006-04-18,84.949997,85.269997,84.739998,84.900002,52.707890,2680300
2006-04-19,84.449997,84.589996,84.059998,84.379997,52.385063,1830300
2006-04-20,84.419998,84.510002,84.120003,84.309998,52.341595,1378200
2006-04-21,84.529999,84.860001,84.250000,84.800003,52.645821,1303000
2006-04-24,84.940002,85.389999,84.849998,85.139999,52.856861,991500
2006-04-25,85.040001,85.099998,84.059998,84.129997,52.229855,2067400
2006-04-26,83.849998,84.080002,83.730003,83.989998,52.142956,1544900
2006-04-27,83.750000,84.300003,83.650002,84.099998,52.211227,1864200
2006-04-28,83.970001,84.209999,83.760002,84.160004,52.248478,809400
2006-05-01,83.669998,83.680000,83.120003,83.199997,51.855831,1795500
2006-05-02,83.260002,83.540001,83.260002,83.419998,51.992947,1097900
2006-05-03,83.419998,83.430000,82.940002,83.239998,51.880756,1114000
2006-05-04,83.379997,83.400002,83.099998,83.099998,51.793537,977800
2006-05-05,84.000000,84.080002,83.489998,83.599998,52.105145,1685900
2006-05-08,83.739998,83.769997,83.529999,83.650002,52.136307,666400
2006-05-09,83.550003,83.680000,83.330002,83.599998,52.105145,341300
2006-05-10,83.800003,84.019997,83.349998,83.750000,52.198608,1320200
2006-05-11,83.459999,83.459999,83.089996,83.339996,51.943073,1189800
2006-05-12,82.809998,83.010002,82.559998,82.650002,51.513000,1804700
2006-05-15,82.650002,83.230003,82.650002,82.980003,51.718697,1433500
2006-05-16,83.080002,83.639999,83.080002,83.599998,52.105145,1677600
2006-05-17,82.910004,83.080002,82.720001,83.080002,51.781029,1440800
2006-05-18,83.550003,84.230003,83.529999,84.209999,52.485325,2177700
2006-05-19,84.120003,84.860001,84.080002,84.430000,52.622429,2619500
2006-05-22,84.839996,85.150002,84.480003,84.610001,52.734615,2652000
2006-05-23,84.050003,84.559998,84.029999,84.559998,52.703449,1394900
2006-05-24,84.809998,85.000000,84.529999,84.599998,52.728397,1226300
2006-05-25,84.720001,84.730003,84.190002,84.269997,52.522709,678000
2006-05-26,84.239998,84.500000,84.209999,84.209999,52.485325,398400
2006-05-30,84.190002,84.300003,84.010002,84.169998,52.460392,482200
2006-05-31,84.339996,84.430000,83.580002,83.669998,52.148785,880700
2006-06-01,83.400002,83.839996,83.349998,83.709999,52.381516,1561100
2006-06-02,84.720001,84.889999,84.500000,84.790001,53.057339,2041900
2006-06-05,84.809998,84.820000,84.510002,84.680000,52.988522,1102900
2006-06-06,84.660004,85.180000,84.589996,85.080002,53.238770,2188000
2006-06-07,84.730003,85.099998,84.650002,85.099998,53.251328,1324100
2006-06-08,85.239998,85.779999,85.110001,85.269997,53.357746,3496700
2006-06-09,85.349998,85.820000,85.349998,85.720001,53.639263,657200
2006-06-12,85.680000,85.790001,85.529999,85.790001,53.683121,528700
2006-06-13,85.849998,85.940002,85.550003,85.849998,53.720650,1448300
2006-06-14,85.500000,85.559998,84.910004,84.989998,53.182461,1439100
2006-06-15,84.690002,84.839996,84.410004,84.500000,52.875877,1734600
2006-06-16,84.699997,84.760002,84.180000,84.309998,52.756969,1184600
2006-06-19,84.209999,84.290001,83.980003,84.190002,52.681881,1233700
2006-06-20,84.129997,84.190002,83.879997,84.050003,52.594284,611400
2006-06-21,84.250000,84.250000,84.070000,84.070000,52.606827,476000
2006-06-22,83.839996,83.900002,83.559998,83.589996,52.306442,745500
2006-06-23,83.620003,83.730003,83.349998,83.419998,52.200092,675500
2006-06-26,83.419998,83.470001,83.120003,83.260002,52.099957,526100
2006-06-27,83.379997,83.739998,83.379997,83.669998,52.356518,429100
2006-06-28,83.629997,83.629997,83.190002,83.230003,52.081150,381300
2006-06-29,83.580002,83.820000,83.360001,83.510002,52.256382,1609300
2006-06-30,83.500000,84.400002,83.500000,84.320000,52.763233,1219000
2006-07-03,83.900002,83.959999,83.730003,83.910004,52.711098,716800
2006-07-05,83.400002,83.419998,82.949997,83.239998,52.290215,1289200
2006-07-06,83.330002,83.790001,83.330002,83.750000,52.610592,451400
2006-07-07,84.199997,84.459999,84.080002,84.290001,52.949806,1356900
2006-07-10,84.180000,84.400002,84.050003,84.370003,53.000065,480400
2006-07-11,84.589996,84.860001,84.580002,84.639999,53.169678,423800
2006-07-12,84.330002,84.820000,84.269997,84.660004,53.182232,641000
2006-07-13,84.699997,85.050003,84.680000,84.989998,53.389511,1347400
2006-07-14,84.820000,85.160004,84.820000,85.040001,53.420944,1343900
2006-07-17,84.970001,85.190002,84.849998,85.169998,53.502567,514100
2006-07-18,84.699997,84.750000,84.400002,84.440002,53.044029,621000
2006-07-19,84.330002,85.300003,84.239998,85.239998,53.546589,1267400
2006-07-20,84.970001,85.629997,84.970001,85.489998,53.703663,1320200
2006-07-21,85.599998,85.669998,85.199997,85.330002,53.603130,652100
2006-07-24,85.410004,85.510002,85.209999,85.279999,53.571716,393900
2006-07-25,85.230003,85.379997,84.900002,85.029999,53.414684,948200
2006-07-26,84.910004,85.370003,84.870003,85.339996,53.609436,717100
2006-07-27,85.480003,85.480003,85.120003,85.209999,53.527748,295500
2006-07-28,85.650002,85.889999,85.599998,85.699997,53.835526,769800
2006-07-31,85.620003,85.809998,85.550003,85.809998,53.904652,375100
2006-08-01,85.320000,85.500000,85.040001,85.459999,53.899605,577800
2006-08-02,85.370003,85.779999,85.199997,85.779999,54.101406,477400
2006-08-03,85.629997,86.040001,85.519997,85.800003,54.114067,500500
2006-08-04,86.400002,86.480003,86.290001,86.320000,54.442009,1246000
2006-08-07,86.330002,86.389999,86.180000,86.370003,54.473545,1127600
2006-08-08,86.379997,86.570000,86.089996,86.180000,54.353722,844400
2006-08-09,85.750000,86.019997,85.709999,85.900002,54.177124,372400
2006-08-10,85.849998,85.849998,85.449997,85.769997,54.095097,539000
2006-08-11,85.470001,85.529999,85.360001,85.400002,53.861794,450800
2006-08-14,85.349998,85.370003,85.190002,85.250000,53.767197,662300
2006-08-15,85.779999,86.089996,85.779999,85.970001,54.221275,1093800
2006-08-16,86.570000,86.639999,86.459999,86.550003,54.587090,838900
2006-08-17,86.769997,86.769997,86.419998,86.519997,54.568169,922300
2006-08-18,86.720001,86.910004,86.650002,86.769997,54.725849,1050700
2006-08-21,86.889999,87.080002,86.870003,87.080002,54.921345,676400
2006-08-22,87.000000,87.230003,86.970001,87.110001,54.940243,749300
2006-08-23,87.059998,87.239998,86.860001,87.150002,54.965477,801700
2006-08-24,87.410004,87.440002,87.239998,87.309998,55.066391,1206700
2006-08-25,87.239998,87.589996,87.199997,87.440002,55.148380,569000
2006-08-28,87.410004,87.519997,87.239998,87.519997,55.198875,582300
2006-08-29,87.250000,87.639999,86.980003,87.639999,55.274517,1345600
2006-08-30,87.830002,87.870003,87.660004,87.870003,55.419605,1180500
2006-08-31,87.739998,88.199997,87.739998,88.080002,55.552052,1272400
2006-09-01,87.620003,87.900002,87.470001,87.760002,55.571014,893400
2006-09-05,87.510002,87.639999,87.160004,87.209999,55.222782,2271300
2006-09-06,86.889999,87.089996,86.720001,87.089996,55.146782,1853400
2006-09-07,86.930000,87.320000,86.739998,87.260002,55.254414,1716100
2006-09-08,87.489998,87.599998,87.330002,87.330002,55.298759,540300
2006-09-11,87.489998,87.489998,86.949997,87.250000,55.248081,557600
2006-09-12,87.150002,87.709999,87.000000,87.690002,55.526703,820800
2006-09-13,88.029999,88.029999,87.660004,87.730003,55.552040,797000
2006-09-14,87.650002,87.870003,87.419998,87.529999,55.425377,672800
2006-09-15,87.760002,87.949997,87.449997,87.459999,55.381077,1047200
2006-09-18,86.970001,87.379997,86.970001,87.320000,55.292461,871400
2006-09-19,87.860001,88.300003,87.839996,88.300003,55.912979,1229600
2006-09-20,88.379997,88.480003,88.139999,88.430000,55.995300,827400
2006-09-21,88.349998,89.279999,88.349998,89.239998,56.508202,1698600
2006-09-22,89.320000,89.699997,89.320000,89.680000,56.786781,1428600
2006-09-25,89.839996,90.309998,89.809998,90.309998,57.185722,2607600
2006-09-26,90.000000,90.099998,89.820000,89.930000,56.945122,2200000
2006-09-27,90.250000,90.279999,89.629997,89.669998,56.780476,1165400
2006-09-28,89.430000,89.589996,89.269997,89.519997,56.685486,1796800
2006-09-29,89.690002,89.730003,89.089996,89.410004,56.615833,1398000
2006-10-02,89.099998,89.449997,88.970001,89.300003,56.770950,1211900
2006-10-03,89.400002,89.440002,89.150002,89.180000,56.694679,854900
2006-10-04,89.330002,89.849998,89.330002,89.830002,57.107895,1155500
2006-10-05,89.540001,89.540001,88.949997,89.199997,56.707382,1241600
2006-10-06,89.089996,89.099998,88.220001,88.269997,56.116138,2472400
2006-10-09,88.099998,88.599998,88.010002,88.510002,56.268719,834900
2006-10-10,87.949997,88.110001,87.629997,87.809998,55.823692,1398700
2006-10-11,87.949997,88.029999,87.419998,87.550003,55.658436,1521600
2006-10-12,87.629997,87.769997,87.480003,87.599998,55.690216,586400
2006-10-13,87.290001,87.360001,87.110001,87.160004,55.410511,1414100
2006-10-16,87.400002,87.559998,87.370003,87.550003,55.658436,897600
2006-10-17,87.879997,88.050003,87.510002,87.620003,55.702957,730800
2006-10-18,87.690002,87.879997,87.550003,87.800003,55.817375,499600
2006-10-19,87.589996,87.760002,87.360001,87.639999,55.715618,797300
2006-10-20,87.610001,87.699997,87.550003,87.550003,55.658436,280700
2006-10-23,87.150002,87.209999,86.879997,87.199997,55.435909,1200600
2006-10-24,87.169998,87.250000,87.150002,87.199997,55.435909,243400
2006-10-25,87.269997,87.970001,87.230003,87.889999,55.874599,558400
2006-10-26,88.150002,88.519997,88.150002,88.459999,56.236938,1558300
2006-10-27,89.019997,89.050003,88.699997,88.870003,56.497551,1601500
2006-10-30,88.889999,89.120003,88.839996,89.120003,56.656548,901200
2006-10-31,89.250000,89.870003,89.139999,89.809998,57.095203,964600
2006-11-01,89.610001,90.120003,89.449997,89.959999,57.411079,1440100
2006-11-02,89.629997,89.769997,89.480003,89.589996,57.174957,853300
2006-11-03,88.669998,88.839996,88.300003,88.529999,56.498463,1534100
2006-11-06,88.349998,88.790001,88.349998,88.790001,56.664398,528000
2006-11-07,89.279999,89.510002,89.120003,89.199997,56.926052,525900
2006-11-08,89.239998,89.519997,89.089996,89.519997,57.130253,706300
2006-11-09,89.470001,89.589996,89.379997,89.470001,57.098385,729600
2006-11-10,89.650002,90.040001,89.650002,89.860001,57.347305,738100
2006-11-13,89.839996,89.839996,89.470001,89.839996,57.334492,462400
2006-11-14,90.339996,90.389999,90.120003,90.190002,57.557865,916400
2006-11-15,90.050003,90.050003,89.739998,89.849998,57.340862,1803200
2006-11-16,90.000000,90.050003,89.279999,89.440002,57.079227,1494400
2006-11-17,89.559998,90.220001,89.510002,89.949997,57.404678,1752000
2006-11-20,90.000000,90.120003,89.860001,90.089996,57.494038,857200
2006-11-21,90.139999,90.389999,89.959999,90.309998,57.634460,605100
2006-11-22,90.360001,90.510002,90.269997,90.459999,57.730186,770300
2006-11-24,90.750000,90.900002,90.620003,90.620003,57.832249,533400
2006-11-27,90.230003,90.949997,90.120003,90.949997,58.042877,784500
2006-11-28,91.239998,91.250000,90.760002,91.139999,58.164162,1466300
2006-11-29,91.300003,91.360001,90.910004,90.930000,58.030125,1206400
2006-11-30,91.269997,91.629997,91.139999,91.529999,58.413059,1428600
2006-12-01,91.279999,91.800003,91.150002,91.419998,58.561649,1156000
2006-12-04,91.300003,91.620003,91.220001,91.580002,58.664150,460700
2006-12-05,91.360001,91.519997,91.000000,91.150002,58.388676,1833700
2006-12-06,91.029999,91.180000,90.889999,90.970001,58.273380,936100
2006-12-07,90.989998,91.089996,90.750000,90.900002,58.228542,739200
2006-12-08,90.849998,90.970001,90.190002,90.239998,57.805794,2090300
2006-12-11,90.629997,90.739998,90.510002,90.629997,58.055592,727700
2006-12-12,90.730003,90.970001,90.449997,90.820000,58.177311,802800
2006-12-13,90.309998,90.349998,89.820000,90.010002,57.658447,1217900
2006-12-14,89.820000,89.900002,89.599998,89.680000,57.447048,687600
2006-12-15,90.580002,90.660004,89.599998,89.730003,57.479061,1162100
2006-12-18,89.720001,89.839996,89.589996,89.760002,57.498314,441400
2006-12-19,89.510002,89.809998,89.510002,89.639999,57.421375,930700
2006-12-20,89.650002,89.680000,89.550003,89.629997,57.415001,336800
2006-12-21,89.709999,90.190002,89.599998,90.080002,57.703243,770700
2006-12-22,89.830002,89.849998,89.209999,89.389999,57.261295,1433200
2006-12-26,89.449997,89.690002,89.360001,89.660004,57.434231,496200
2006-12-27,89.279999,89.330002,88.699997,88.699997,57.011929,840700
2006-12-28,88.900002,88.959999,88.059998,88.500000,56.883419,1080200
2006-12-29,88.349998,88.550003,88.209999,88.430000,56.838421,775500
2007-01-03,89.220001,89.459999,88.660004,89.059998,57.243343,1870400
2007-01-04,89.220001,89.650002,89.220001,89.599998,57.590427,1697000
2007-01-05,88.800003,89.400002,88.750000,89.209999,57.339760,1298400
2007-01-08,89.120003,89.370003,89.050003,89.370003,57.442589,414200
2007-01-09,89.480003,89.480003,89.220001,89.370003,57.442589,481500
2007-01-10,89.070000,89.129997,88.879997,88.970001,57.185501,519600
2007-01-11,88.790001,88.800003,88.260002,88.449997,56.851295,1293500
2007-01-12,88.150002,88.839996,87.900002,88.040001,56.587730,846300
2007-01-16,88.230003,88.239998,88.029999,88.230003,56.709885,702800
2007-01-17,88.209999,88.269997,87.820000,87.959999,56.536304,724200
2007-01-18,87.940002,88.279999,87.779999,88.230003,56.709885,918300
2007-01-19,88.150002,88.150002,87.870003,87.989998,56.555592,882500
2007-01-22,88.150002,88.330002,88.120003,88.199997,56.690567,432000
